Company,Growth Margin,Operating Margin,ROE,Forward P/E,PEG,Revenue TTM Growth,FCF Margin,Debt/Equity,Current Ratio,R&D Intensity,Investment Ratio,Growth,Profitability,Valuation,Safety,Stability Score (Rev- Var),Moat Score (G.Margin- Var),R&D Score,Investment Score,Score
Thales S.A.,26.113999999999997,9.0679996,13.465,25.90095,2.1739,8.315607539171864,0.0,1.0246704305067176,,6.084928659791615,22.687882318671715,0.04736582198816949,0.028874999999999998,0.48270504545454535,0.0,0.9122440726588912,1.0,0.06381933292891852,0.8291581706961841,21.4
"Digital Realty Trust, Inc.",54.834,13.447999999999999,5.825,141.11569,5.8277,9.393085035117476,40.471004864037525,0.8619088231670677,1.494424491482491,0.0,0.0,0.06275835764453537,0.3736166666666667,0.009175000000000022,0.19265171128708886,0.43473017312433504,0.9883186226664881,0.0,1.0,21.2
Hexagon AB (publ),66.36,-0.9900000000000001,6.749000400000001,21.923077,3.4342,3.1196737930024634,18.719858104047262,0.43939076154806495,0.7866947952489669,13.01532102319883,39.49435233470115,0.0,0.3339988175337272,0.3496503484848485,0.2803046192259675,0.18988321053398538,1.0,0.47148947195287233,0.45568105922886337,21.1
"Hanwha Systems Co., Ltd.",13.437,4.3549999999999995,15.526000000000002,39.15581,0.0,11.353325798008923,,0.21719000000000002,0.9022179450946451,0.0,161.46183973331432,0.09076179711441318,0.046050000000000015,0.08854833333333328,0.391405,0.8461168129180696,0.3496441832708243,0.0,0.0,21.1
STMicroelectronics N.V.,34.599999999999994,6.683,3.0020000000000002,17.58993,1.7096,-9.699902510235578,-3.076113644335321,0.15290601483695362,2.3174411587205794,14.99377300261468,98.52594458845748,0.0,0.0,0.794486090909091,0.752907282261668,0.0,0.4867951395183694,0.5878690001538046,0.0,21.0
"Viasat, Inc.",32.507999999999996,3.9849999999999994,-11.5,-24.509434,0.0,9.729901153980986,2.940194991708755,1.5530791095929446,2.114625050480349,3.287963467232448,131.01370798232327,0.06757001648544265,0.0,0.9317362577571198,0.27865626262008725,0.11568064986032878,0.8767491206404978,0.0,0.0,20.9
"Viasat, Inc.",32.507999999999996,3.9849999999999994,-11.5,-24.509434,0.0,9.729901153980986,2.940194991708755,1.5530791095929446,2.114625050480349,3.287963467232448,131.01370798232327,0.06757001648544265,0.0,0.9317362577571198,0.27865626262008725,0.11568064986032878,0.8767491206404978,0.0,0.0,20.9
Lumentum Holdings Inc.,32.953998,-0.104,2.476,54.23577,0.0,38.74365925770196,-5.048736087748001,2.2985811227637263,4.3719450101833,18.744633477147897,182.89786223277912,0.48205227511002796,0.0,0.0,0.5,0.0,0.010608446365931168,0.8085078515969351,0.0,20.5
Leonardo S.p.a.,39.605000000000004,11.387,11.723,30.07143,1.4298,9.485659913490057,-0.07236814099016645,0.47205245027225246,0.9731477422183253,0.0,19.780775716694773,0.06408085590700081,0.01435833333333334,0.5384439545454546,0.26397377486387374,0.5243526044138858,0.5226983385884088,0.0,0.893760539629005,20.4
"NTT, Inc.",27.514,13.064,10.086001,10.886598,2.0663,4.0769546230807086,0.0,1.0929039688259758,0.9441749218269103,,73.83004939546508,0.0,0.0007166749999999963,0.8581584999999999,0.0,0.5547898112052441,0.4,0.0,0.0,20.1
Solar Industries India Limited,47.647,22.227,0.0,453.03326,0.0,26.288429477853057,0.0,0.3122329778357355,1.950219501580033,0.0,40.76699249461006,0.3041204211121865,0.12394999999999999,0.009792733726519988,0.5814383864771404,0.0,0.7029407893482398,0.0,0.4274001667864431,20.0
Solar Industries India Limited,47.647,22.227,0.0,455.54468,0.0,26.288429477853057,0.0,0.3122329778357355,1.950219501580033,0.0,40.76699249461006,0.3041204211121865,0.12394999999999999,0.009792733726519988,0.5814383864771404,0.0,0.7029407893482398,0.0,0.4274001667864431,20.0
CAE Inc.,28.088,11.4870004,9.0299994,27.828281,0.0,5.235888234817622,6.014910199932226,0.6942621948734667,0.8655538694992413,2.7666511840470265,60.68278950409092,0.0033698319259660332,0.008457584999435216,0.47958812253496513,0.15286890256326663,0.807007648479988,0.9326885271837748,0.0,0.0,19.9
The Boeing Company,-0.153,-0.976,0.0,425.70212,0.0,25.081038035212757,-9.009746825204239,0.0,1.2314366971057111,4.914589104166998,30.20789698980294,0.2868719719316108,0.0,0.3,0.5578591742764278,0.0,0.0,0.0,0.6620467335599347,19.8
Coherent Corp.,35.409,10.5909996,0.366,30.438074,0.0,17.619027344535866,2.5189957465334794,0.4790558301626214,2.188023340229023,9.997802663723514,69.3364125636914,0.18027181920765523,0.0,0.40430499350519744,0.5574779199759451,0.10469700582066566,0.8984923661443065,0.2939883919837361,0.0,19.5
"West Pharmaceutical Services, Inc.",35.577999999999996,21.849,16.945,37.039894,3.4316,6.6367239057260115,11.494361536903234,0.1035471646580861,2.78018524644393,2.3144608587505227,48.401379902144335,0.023381770081800164,0.1690696794741936,0.18812016666666673,0.8932727292819395,0.0,0.9473155851428847,0.0,0.25774711328568145,19.3
Western Digital Corporation,38.782,15.403,19.811001,15.678774,1.3641,-27.63931801544318,14.512630560282977,0.8503610108303249,1.080841638981174,12.179158404594851,24.36428149024246,0.0,0.16438859633569147,0.875133,0.09502990433013103,0.0,0.6024414486285272,0.42230343556440303,0.7919048557723898,19.2
UCB SA,73.379,19.902,14.295,34.63557,2.4259,2.118553182552896,0.0,0.2971912432878976,1.3535995929788858,30.08526839450883,33.15460232350313,0.0,0.32664166666666666,0.2647273181818181,0.43980427660077265,0.0,1.0,1.0,0.5965643928110416,19.0
"Hon Hai Precision Industry Co., Ltd.",6.1950002,3.1559999999999997,12.121,16.963108,1.3167,12.345961369190489,0.3086404612309116,0.6776509388695855,1.4831519217388613,1.6525539639077584,101.69228562052749,0.10494230527414984,0.017675000000000003,0.7868278939393939,0.2819625109999226,0.0,1.0,0.0,0.0,18.9
Inventec Corporation,5.335,1.9480000000000002,13.309999999999999,16.392859,0.0,16.980538238461342,-3.509736118984573,1.3439534030387355,1.0982127032807292,2.030059801854965,33.253043405477975,0.17115054626373347,0.027583333333333324,0.828363611687039,0.024553175820182294,0.0,0.8571647851274978,0.0,0.5943768132116005,18.7
Laurus Labs Limited,55.894999999999996,17.101999,15.022999,41.059048,0.0,23.165119901976603,0.0,0.617930223406729,1.2239160159560643,0.23043963363432007,101.89577731376467,0.25950171288538004,0.19183331666666661,0.1448755580036109,0.24701389228565157,0.0,0.9541424947220465,0.0,0.0,18.7
"Mitsubishi Heavy Industries, Ltd.",20.686,7.532,0.0,50.210426,0.0,9.203103734475903,0.0,0.48206973020008503,1.2432486550070416,,19.774903937000744,0.060044339063941465,0.0,0.0,0.3197772986517179,1.0,0.32868154622616,0.0,0.8938910236222057,18.6
Infineon Technologies AG,40.992,11.447000000000001,6.678000000000001,20.0101,0.6356,3.2118564442850515,3.551288751959948,0.32136660084963803,1.775382347521651,14.038584074232155,79.53729363667571,0.0,0.008266666666666644,0.7838743484848485,0.5331622864555937,0.0,0.9560756138624523,0.5316814161313033,0.0,18.4
InterGlobe Aviation Limited,33.391,13.699000999999999,0.0,27.422731,0.0,16.54583385019269,0.0,7.131551418628979,1.4817755671025021,0.0,5.196629213483146,0.16494048357418128,0.0,0.4556770930559858,0.12044389177562553,0.4016079747321962,0.0,0.0,1.0,18.4
InterGlobe Aviation Limited,33.391,13.699000999999999,0.0,27.430033,0.0,16.54583385019269,0.0,7.131551418628979,1.4817755671025021,0.0,5.196629213483146,0.16494048357418128,0.0,0.4555664566923494,0.12044389177562553,0.4016079747321962,0.0,0.0,1.0,18.4
SINO BIOPHARM,81.768996,19.393998,15.405,39.444443,2.9174,2.428392167120519,0.0,0.3582448496526024,1.36094518404176,16.812386987763976,27.223779778792384,0.0,0.3316583166666667,0.2342956060606061,0.4111138711841388,0.0,1.0,0.694846293397881,0.7283604493601692,18.4
Bharat Dynamics Limited,49.883,-25.424000000000003,0.0,53.168526,0.0,18.15289722213561,0.0,0.0005275694578242267,2.380164145923511,0.00010608092570975301,19.64684131346021,0.18789853174479443,0.08235833333333335,0.0,0.8447772517519657,0.0,0.2994187830313898,0.0,0.8967368597008842,18.2
Bharat Dynamics Limited,49.883,-25.424000000000003,0.0,52.809887,0.0,18.15289722213561,0.0,0.0005275694578242267,2.380164145923511,0.00010608092570975301,19.64684131346021,0.18789853174479443,0.08235833333333335,0.0,0.8447772517519657,0.0,0.2994187830313898,0.0,0.8967368597008842,18.2
Sumco Corporation,17.799,1.426,1.8350000000000002,32.04347,0.9979,5.718729958845281,0.0,0.6183146803089877,2.966504530822355,,266.66459072886175,0.010267570840646873,0.0,0.6323165606060607,0.6824687925510948,0.0,0.03383279043559915,0.0,0.0,18.0
"Hon Hai Precision Industry Co., Ltd.",6.1950002,3.1559999999999997,12.121,27.101912,1.3091,12.345961369190489,0.3086404612309116,0.6776509388695855,1.4831519217388613,1.6525539639077584,101.69228562052749,0.10494230527414984,0.017675000000000003,0.7064551515151516,0.2819625109999226,0.0,1.0,0.0,0.0,17.7
Lockheed Martin Corporation,8.251999999999999,11.693000000000001,62.775999999999996,17.421558,1.6597,0.7124619743019613,2.891787434271275,4.056617922759655,0.9849716678984972,0.0,30.46796954661393,0.0,0.25,0.6726416818181817,0.0,0.0,0.23140293718837382,0.0,0.6562673434085793,17.6
NEC Corporation,31.506002,4.9450003,0.0,7.8140645,0.0,4.336167678255687,0.0,0.3413692906520329,1.3621722818926716,,22.384605944093522,0.0,0.0,0.6812,0.41985842514715144,0.17133393523914497,0.4,0.0,0.8358976456868106,17.5
"China Northern Rare Earth (Group) High-Tech Co.,Ltd",11.129999999999999,8.673,9.995,81.951614,0.0,23.58633319841839,-0.3520695975412438,0.3836056045438147,2.7106536862804136,0.8804230098713053,45.87217391820196,0.2655190456916913,0.0,0.0400911466197712,0.735860619298196,0.0,0.22242331919418779,0.0,0.3139516907066231,17.4
Trimble Inc.,69.575995,15.096000000000002,5.065,26.466444,2.4269,0.45988188910858213,5.818071093468062,0.2658884337476486,0.9364606782368746,17.793931767519283,7.717376483399338,0.0,0.2540838841122339,0.3613094545454545,0.3670557831261757,0.0,0.9579319147964395,0.7525842216187814,1.0,17.4
OHB SE,44.522,4.198,1.683,37.411766,0.0,15.585151455346713,2.4701978704854946,0.10574042485644529,1.184215873030127,0.0,45.25392104672096,0.1512164493620959,0.03768333333333332,0.38311688422271306,0.4931837558293091,0.0,0.10668493650953859,0.0,0.3276906434062009,17.3
Dassault Aviation société anonyme,38.615,6.331,12.926000000000002,18.521032,1.321,-4.862578517539006,0.0,0.03294,1.0497698411025957,,10.906385339753559,0.0,0.02438333333333335,0.6991289848484847,0.49597246027564895,0.0,0.7678354982439145,0.0,1.0,17.2
Electro Optic Systems Holdings Limited,62.141000000000005,-55.503,-27.554000000000002,124.2,0.0,-5.963314931853613,0.0,0.29367875739987614,1.9708230184020528,,,0.0,0.18450833333333339,0.3,0.5958663759005751,0.0,0.4863330319266128,0.0,0.5,17.2
"Amkor Technology, Inc.",13.501,7.997,7.245,16.712042,0.0,2.6803158576760464,4.985275065270476,0.4051904215537911,1.8921098815970667,2.6551569542439566,70.79050356609699,0.0,0.0,0.7092679242424242,0.5204322596223712,0.0,0.5838540914290148,0.0,0.0,16.9
RTX Corporation,20.127001,12.399000000000001,10.702,29.037642,1.4739,8.952445928458928,1.7979171514457895,0.6986602134683804,1.0059817418832364,3.5969691269074264,50.155433814717256,0.05646351326369898,0.005849999999999999,0.501679409090909,0.15216532873661892,0.4260735562229606,0.9767965553202529,0.0,0.21876813745072765,16.8
ideaForge Technology Limited,35.990003,-2.25822,0.0,50.575916,0.0,-59.51334645953211,0.0,0.027063615020774565,8.62510111380748,0.0,88.16071545998552,0.0,0.0,0.3,0.9864681924896127,0.0,0.0,0.0,0.0,16.3
"ScinoPharm Taiwan, Ltd.",37.678,10.737000400000001,1.983,67.5,0.0,0.8079436051342208,7.052001477374077,0.07044611075527496,5.337575356065668,13.947971772179582,51.70155662895198,0.0,0.01710001231145064,0.16923749999999999,0.9647769446223625,0.11590426938127618,0.772660978139454,0.526351280716446,0.18440985268995602,16.1
Thermo Fisher Scientific Inc.,41.231,19.331,13.116998999999998,23.67901,1.9504,2.9862606166202,12.06439534366427,0.6974520401496703,1.9330083346438118,3.2542636722703895,18.284442794226273,0.0,0.1311949528638689,0.506000803030303,0.3845260635861178,0.0,0.8891444486997688,0.0,0.9270123823505273,16.1
Neo Performance Materials Inc.,29.953999999999997,7.158,-2.516,27.484846,0.0,3.4288312754614054,-12.082505683907508,0.24151311805632794,2.4581766469480058,3.5296036487658076,1220.3228451734187,0.0,0.0,0.4702811212121212,0.7437876027088375,0.0,0.6194761032052161,0.0,0.0,16.0
Comtech Telecommunications Corp.,23.084,2.848,-58.919996,5.452831,0.0,-1.4318521304825502,-5.496998781194237,0.8809758147843295,0.7369802217970769,4.694880688554931,982.4236354531798,0.0,0.0,1.0,0.05951209260783524,0.0,0.28322473559597444,0.0,0.0,15.7
Comtech Telecommunications Corp.,23.084,2.848,-58.919996,5.452831,0.0,-1.4318521304825502,-5.496998781194237,0.8809758147843295,0.7369802217970769,4.694880688554931,982.4236354531798,0.0,0.0,1.0,0.05951209260783524,0.0,0.28322473559597444,0.0,0.0,15.7
Koninklijke Philips N.V.,43.842,9.244,1.505,15.211538,0.0,-1.4493633676087287,-0.4398295093860524,0.8118315830041429,1.2585751978891822,10.097920427991761,36.61729005091628,0.0,0.03201666666666666,0.7812389666666666,0.15872800797022407,0.06729810016886573,0.9455867524725912,0.2998776722348095,0.5196157766463049,15.5
Bayer Aktiengesellschaft,55.023999999999994,9.255999,-10.273,5.0507517,4.7193,-1.9817624239154812,6.348005034184837,1.2599,1.1333691491504936,13.078401723713394,37.50292629182937,0.0,0.1364333752848736,0.727875,0.033342287287623396,0.0,0.8824587308000938,0.47520010139490554,0.4999349712926807,15.4
BEML Limited,49.578997,-10.8909994,0.0,37.506393,0.0,-1.2056765907784202,0.0,0.10984214102129719,2.648985380323802,0.0,22.110069694784904,0.0,0.079824975,0.15895529999999994,0.8573252745703019,0.0,0.9818077858492602,0.0,0.8419984512270021,15.1
Lonza Group AG,36.473,17.254,8.104,30.970604,1.3043,6.717974253607939,0.0,0.5352047326296253,1.4563630593462393,1.6282475161205212,121.18155619596543,0.024542489337256272,0.018783333333333343,0.447597606060606,0.3464883985217472,0.2154915359181806,0.5402236134459522,0.0,0.0,15.0
"ASE Technology Holding Co., Ltd.",16.680999,6.762,11.0649996,20.053333,0.0,5.68644846123481,-4.608796224574547,0.7907308438574395,1.0201831545969393,4.744509810561896,102.01078609233043,0.009806406589068712,0.008874996666666668,0.8766663944767723,0.10968036672051507,0.0,0.856616581360901,0.0,0.0,15.0
Glenmark Pharmaceuticals Limited,68.349,13.803001,0.0,44.444447,0.0,-2.7831180382063017,0.0,0.27941505005796413,1.5578058677156317,0.0,97.18112799652057,0.0,0.2362416666666667,0.11394695757575767,0.4997439418999258,0.0,0.8667040466035456,0.0,0.0,14.8
"L3Harris Technologies, Inc.",25.738,12.827,8.926,20.56289,0.534,3.5316610689328325,8.662375088888057,0.6277622159975101,1.0390603660202131,2.8069937747897042,14.360302290748859,0.0,0.030519792407400475,0.7327017424242425,0.1958839835062982,0.02989676552882825,0.9528446010591127,0.0,1.0,14.6
"L3Harris Technologies, Inc.",25.738,12.827,8.926,20.56289,0.534,3.5316610689328325,8.662375088888057,0.6277622159975101,1.0390603660202131,2.8069937747897042,14.360302290748859,0.0,0.030519792407400475,0.7327017424242425,0.1958839835062982,0.02989676552882825,0.9528446010591127,0.0,1.0,14.6
"L3Harris Technologies, Inc.",25.738,12.827,8.926,20.56289,0.534,3.5316610689328325,8.662375088888057,0.6277622159975101,1.0390603660202131,2.8069937747897042,14.360302290748859,0.0,0.030519792407400475,0.7327017424242425,0.1958839835062982,0.02989676552882825,0.9528446010591127,0.0,1.0,14.6
Intel Corporation,32.553002,6.283999999999999,0.18600001,41.40206,0.0,-3.5815792401768936,-20.46006964287075,0.5185476538316153,1.2404907624549562,28.96839984763767,213.32171693810687,0.0,0.0,0.17790743939393944,0.3008488636979314,0.615167705209009,0.05531790578449112,1.0,0.0,14.3
Hensoldt AG,21.455999000000002,4.1890003,10.8339995,41.949223,2.7526,8.392403993183361,-0.975177304964539,1.722488038277512,1.0713582677165354,1.4749838819133714,58.41030730514302,0.04846291418833373,0.006949995833333326,0.0660158939393939,0.017839566929133854,0.8811525641412059,0.4230555777070225,0.0,0.03532650433015505,14.3
Hensoldt AG,21.455999000000002,4.1890003,10.8339995,41.949223,2.7526,8.392403993183361,-0.975177304964539,1.722488038277512,1.0713582677165354,1.4749838819133714,58.41030730514302,0.04846291418833373,0.006949995833333326,0.0660158939393939,0.017839566929133854,0.8811525641412059,0.4230555777070225,0.0,0.03532650433015505,14.3
Hensoldt AG,21.455999000000002,4.1890003,10.8339995,41.949223,2.7526,8.392403993183361,-0.975177304964539,1.722488038277512,1.0713582677165354,1.4749838819133714,58.41030730514302,0.04846291418833373,0.006949995833333326,0.0660158939393939,0.017839566929133854,0.8811525641412059,0.4230555777070225,0.0,0.03532650433015505,14.3
OC Oerlikon Corporation AG,25.569999999999997,-1.272,0.494,8.3294115,0.0,-3.6146766193919877,0.0,1.667034178610805,,4.643633035820693,56.95652173913044,0.0,0.0,0.9420999999999999,0.0,0.0,0.8967981139418312,0.0,0.06763285024154586,14.1
GE Aerospace,32.459998,20.598,42.131,59.303436,5.8388,11.300088486384148,14.124760331833627,0.9870394564933368,1.0366094444139746,3.308046367682773,16.379960657864434,0.09000126409120211,0.37268966943194687,0.0012375000000000135,0.015632632856825257,0.0,0.7100338888806168,0.0,0.9693342076030126,14.1
"Leonardo DRS, Inc.",23.396,9.687999999999999,10.348,34.333336,0.0,8.250668312128758,1.661364439731354,0.18153846153846154,2.113778705636743,0.0,30.451260762607625,0.046438118744696534,0.0029000000000000063,0.26416612121212113,0.687675445639955,0.0,0.9310827161566058,0.0,0.6566386497198305,13.7
"Leonardo DRS, Inc.",23.396,9.687999999999999,10.348,34.333336,0.0,8.250668312128758,1.661364439731354,0.18153846153846154,2.113778705636743,0.0,30.451260762607625,0.046438118744696534,0.0029000000000000063,0.26416612121212113,0.687675445639955,0.0,0.9310827161566058,0.0,0.6566386497198305,13.7
Olin Corporation,9.2539996,5.288,2.557,7.3914595,0.0,1.9279893910193349,3.6158339201912666,1.677958307786634,1.4792030532375962,0.0,35.8079218129111,0.0,0.0,0.7859125,0.11980076330939904,0.0,0.0,0.0,0.5376017374908645,13.2
Bharat Forge Limited,55.280995,11.431,0.0,37.1104,0.0,0.7300718162595738,0.0,0.7238752000089913,1.175724855621774,0.0,80.74510268918576,0.0,0.12734162499999999,0.16668939393939392,0.18199361390094787,0.35578490194509116,0.38979988433515755,0.0,0.0,13.1
Austal Limited,12.61,5.949,7.758,37.72222,0.0,8.461044229769875,0.0,0.2040178656712426,1.8756235192058237,,,0.049443488996712505,0.0,0.28261828919341114,0.6168969469658346,0.0,0.0,0.0,0.5,13.1
Bharat Forge Limited,55.280995,11.431,0.0,37.093544,0.0,0.7300718162595738,0.0,0.7238752000089913,1.175724855621774,0.0,80.74510268918576,0.0,0.12734162499999999,0.1669447878787878,0.18199361390094787,0.35578490194509116,0.38979988433515755,0.0,0.0,13.1
"NTT, Inc.",27.514,13.064,10.086001,258.0,2.0574,4.0769546230807086,0.0,1.0929039688259758,0.9441749218269103,,73.83004939546508,0.0,0.0007166749999999963,0.375408,0.0,0.5547898112052441,0.4,0.0,0.0,12.9
Lynas Rare Earths Limited,23.326999,-1.0779999,0.348,40.13158,0.0,-15.303163084202343,0.0,0.08587817002131588,2.8313235555614096,,,0.0,0.0,0.10326951515151514,0.9148918038796945,0.0,0.0,0.0,0.5,12.5
"Mercury Systems, Inc.",27.903998,12.117,-2.5729999,82.58065,0.0,6.120197828386172,14.765652902032198,0.43722772438496843,3.522832973230307,8.26409489484196,20.641258535938057,0.01600282611980246,0.08138044085026831,0.0,0.7813861378075158,0.0,0.5552230100186808,0.19200558204952708,0.8746386992013765,12.3
Johnson Controls International plc,36.360002,13.665,11.652999999999999,27.257755,1.4365,1.522117146446717,12.245528573505888,0.6502210991787745,0.9594331983805668,0.0,16.918340207186727,0.0,0.07415440477921573,0.49682689393939394,0.17488945041061277,0.0,0.7250406889012526,0.0,0.9573702176180727,11.8
"Shenghe Resources Holding Co., Ltd",8.7349996,9.6149996,6.677,44.69231,0.0,18.11146693020428,-5.991682098074904,0.47436767765097926,1.7740203320546855,0.04217176229787162,157.73750593512716,0.1873066704314897,0.0,0.004661969696969692,0.4563212441881817,0.0,0.0,0.0,0.0,11.2
JSW Steel Limited,42.042,10.1009995,7.278999999999999,18.727997,0.0,1.7080943227199263,0.0,1.4997232565160512,1.166760135915284,0.0,63.38807186039532,0.0,0.01701666666666668,0.5960731515151515,0.041690033978820984,0.0,0.26117697425828457,0.0,0.0,10.0
Sartorius Aktiengesellschaft,46.485,15.370000000000001,5.509,45.34483,0.9514,1.7194417908790585,13.288375372438418,1.7512696083963435,1.3943761662698668,5.50116183587225,45.84081035163016,0.0,0.12619479477032014,0.223313,0.0985940415674667,0.0,0.9283674914184195,0.02948010799248531,0.31464865885266313,8.3
Dynamatic Technologies Limited,52.427,5.1999997,0.0,52.515087,0.0,6.166125114816368,0.0,0.7961672473867596,1.2824041589589845,0.0,64.82442748091603,0.016658930211662402,0.10355833333333334,0.0,0.17251741604636633,0.14759783790026848,0.4,0.0,0.0,7.6
"Korea Aerospace Industries, Ltd.",14.142,10.288,9.718,26.832401,0.0,-1.2769554288185785,-47.03118522684836,1.0949086037833555,1.1185522766858216,2.405017153427745,15.387896030237588,0.0,0.0,0.3853733121212121,0.029638069171455395,0.0,0.5376536581953261,0.0,0.9913800882169425,6.1
